Order ID,Unique ID,Customer,City,Quantity,Price,Total Sale Amount
WA-2017-124401,WA-2017-QD-503,Kathy Schmidt,Seattle,9,12.42,111.78
NJ-2014-140116,NJ-2014-CZ-851,Tammy Ferguson,Troy,1,53.35,53.35
MA-2014-123295,MA-2014-GE-652,Sandra Weaver,Lowell,3,12.42,37.26
NJ-2017-167101,NJ-2017-BV-691,Jane Sims,Troy,8,17.83,142.64
OR-2014-167633,OR-2014-VO-833,Gloria Mcdonald,Portland,2,16.32,32.64
NJ-2014-152723,NJ-2014-FS-818,Marilyn Patterson,Westfield,6,53.35,320.1
MA-2015-164882,MA-2015-SG-906,Phillip Johnston,Lowell,2,17.83,35.66
MA-2015-159786,MA-2015-OE-362,Cheryl Myers,Lowell,8,12.42,99.36
NV-2016-130267,NV-2016-UH-524,Michelle Elliott,Las Vegas,8,12.42,99.36
NJ-2017-155460,NJ-2017-MQ-200,Bonnie Shaw,Westfield,4,12.42,49.68
MA-2017-168690,MA-2017-AO-114,Antonio Hunter,Lowell,9,12.42,111.78
MA-2017-158246,MA-SEALY-38033,Jeremy Richards,Lowell,3,53.35,160.05
WA-2017-167381,WA-2017-LI-610,Christine Jacobs,Seattle,4,16.32,65.28
OR-2017-144862,OR-2017-JR-930,Joseph Reynolds,Portland,1,12.42,12.42
OR-2014-126032,OR-2014-JY-286,Henry Day,Portland,9,12.42,111.78
MA-2015-134859,MA-2015-GV-131,Deborah Wells,Lowell,6,53.35,320.1
WA-2014-114188,WA-2014-JV-311,Ryan Ramos,Seattle,4,53.35,213.4
CA-2015-156524,CA-2015-YY-419,Martha Bell,Los Angeles,7,16.32,114.24
MA-2015-122210,MA-2015-OG-877,Bobby Mitchell,Lowell,5,16.32,81.6
CA-2015-156377,CA-2015-ED-546,Harry Torres,Los Angeles,5,12.42,62.1
NJ-2017-157896,NJ-2017-HU-240,Michelle Henderson,Westfield,5,16.32,81.6
MA-2014-159520,MA-2014-JX-900,Joe Russell,Lowell,10,12.42,124.2
OR-2016-155481,OR-2016-KD-624,Roger Bell,Portland,3,53.35,160.05
WA-2016-152051,WA-2016-ZK-932,Joseph Willis,Seattle,3,17.83,53.49
MA-2014-141607,MA-2014-OQ-514,George Stone,Lowell,10,17.83,178.3
MA-2017-102771,MA-2017-DA-166,Aaron Morris,Lowell,8,12.42,99.36
NJ-2017-139969,NJ-2017-UX-471,Robert Collins,Westfield,4,53.35,213.4
CT-2014-167360,CT-2014-XA-819,Clarence Mason,Fairfield,7,12.42,86.94
CA-2015-123505,CA-2015-BE-913,Joan Robinson,Los Angeles,2,53.35,106.7
WA-2016-117282,WA-2016-FZ-164,Mildred Hernandez,Seattle,8,12.42,99.36
MA-2016-120460,MA-2016-UQ-722,Amanda Bryant,Lowell,4,16.32,65.28
NJ-2016-111115,NJ-2016-FP-947,Benjamin Spencer,Westfield,6,12.42,74.52
NJ-2014-124646,NJ-2014-XF-969,Sean Weaver,Westfield,10,12.42,124.2
NJ-2017-148166,NJ-2017-IX-293,Kelly Daniels,Westfield,5,12.42,62.1
WA-2016-159737,WA-2016-ZB-247,Ruth Day,Seattle,3,12.42,37.26
CT-2016-141019,CT-2016-WB-493,Benjamin Phillips,Fairfield,1,12.42,12.42
MA-2016-101938,MA-2016-JJ-359,George Stone,Lowell,8,12.42,99.36
WA-2017-166296,MA-TEGJB-19911,Angela Sullivan,Seattle,3,53.35,160.05
WA-2016-154018,WA-2016-QT-340,Judy Sanchez,Seattle,1,12.42,12.42
CA-2017-117870,CA-2017-EQ-852,Joan Robinson,Los Angeles,8,53.35,426.8
NJ-2017-137491,NJ-2017-ZM-659,Debra Allen,Troy,6,16.32,97.92
NJ-2014-152296,NJ-2014-HG-844,Laura Wells,Westfield,6,17.83,106.98
CT-2016-112025,CT-2016-RK-654,Ryan Arnold,Fairfield,1,12.42,12.42
NJ-2015-132507,NJ-2015-MK-516,Jerry Pierce,Troy,6,12.42,74.52
WA-2016-125738,WA-2016-VB-258,Phillip Mills,Seattle,4,16.32,65.28
NJ-2016-128818,NJ-2016-BW-914,Harold Hunter,Troy,2,12.42,24.84
WA-2017-124576,WA-2017-VG-730,Marilyn Carpenter,Seattle,6,53.35,320.1
NJ-2016-101378,NJ-2016-QP-881,Irene Wells,Troy,8,16.32,130.56
OR-2017-143063,OR-2017-LA-102,Rose Matthews,Portland,5,12.42,62.1
MA-2016-118913,MA-2016-UN-593,Kevin Torres,Lowell,5,17.83,89.15
NJ-2016-128412,NJ-2016-QK-264,Ralph Gomez,Troy,10,16.32,163.2
WA-2016-136483,WA-2016-SK-917,Carol Pierce,Seattle,1,12.42,12.42
WA-2014-163013,WA-2014-KH-511,Evelyn Lane,Seattle,1,17.83,17.83
WA-2015-135363,WA-2015-PL-805,Maria Romero,Seattle,7,12.42,86.94
WA-2014-165659,WA-2014-PQ-121,Denise Henry,Seattle,6,12.42,74.52
NJ-2015-138002,NJ-2015-AO-789,Edward Wells,Westfield,9,17.83,160.47
MA-2015-128860,MA-2015-HK-794,Theresa Ellis,Lowell,4,12.42,49.68
CA-2016-164350,CA-2016-GJ-444,Frances Parker,Los Angeles,3,53.35,160.05
NJ-2014-103905,NJ-2014-DF-421,Chris Gilbert,Troy,9,17.83,160.47
CA-2015-129854,CA-2015-QP-320,Joan Robinson,Los Angeles,1,53.35,53.35
MA-2014-125556,MA-2014-TG-887,Beverly Hamilton,Lowell,7,53.35,373.45
NJ-2016-162313,NJ-2016-CZ-821,Keith Berry,Westfield,9,17.83,160.47
MA-2017-107874,MA-2017-BX-973,Sandra Weaver,Lowell,8,12.42,99.36
MA-2017-129378,NJ-BVHTC-36111,Roger Gomez,Lowell,3,53.35,160.05
OR-2014-151953,OR-2014-RE-730,Brian Roberts,Portland,3,12.42,37.26
WA-2017-130841,WA-2017-AD-225,Daniel Perez,Seattle,8,12.42,99.36
NJ-2015-131884,NJ-2015-XM-568,Katherine Mcdonald,Troy,10,12.42,124.2
NJ-2017-121909,NJ-2017-SQ-269,Joseph Boyd,Troy,7,17.83,124.81
CT-2016-106383,CT-2016-OT-108,Ryan Arnold,Fairfield,5,16.32,81.6
WA-2017-130771,WA-2017-MM-470,Evelyn Lane,Seattle,5,17.83,89.15
MA-2016-139157,MA-2016-GC-527,Ann Duncan,Lowell,5,17.83,89.15
MA-2014-128055,MA-2014-KM-771,Lori Shaw,Lowell,1,17.83,17.83
MA-2017-157091,MA-2017-AM-910,Kevin Barnes,Lowell,2,53.35,106.7
CT-2017-132122,CT-2017-MT-444,Cheryl Henderson,Fairfield,2,12.42,24.84
NJ-2015-123232,NJ-2015-UK-232,Jacqueline Wheeler,Westfield,8,12.42,99.36
NJ-2017-104066,NJ-2017-PZ-460,Irene Wells,Troy,1,16.32,16.32
OR-2015-145849,OR-2015-PG-516,Brian Roberts,Portland,9,17.83,160.47
MA-2016-122322,MA-2016-NU-457,Bruce Nelson,Lowell,9,17.83,160.47
MA-2017-166849,MA-2017-FO-184,Alice Davis,Lowell,6,16.32,97.92
CA-2016-146633,CA-2016-LT-263,Jimmy Warren,Los Angeles,6,53.35,320.1
WA-2016-126893,WA-2016-ZO-776,Ryan Ramos,Seattle,9,12.42,111.78
NJ-2017-103380,NJ-2017-NB-353,Helen Dean,Troy,3,12.42,37.26
NV-2015-116092,NV-2015-KB-880,Kimberly Bennett,Las Vegas,4,16.32,65.28
MA-2016-117849,MA-2016-VH-415,Walter Meyer,Lowell,1,16.32,16.32
NJ-2015-169201,NJ-2015-UK-799,Craig Mcdonald,Troy,2,12.42,24.84
OR-2016-164091,OR-2016-RU-253,Gloria Mcdonald,Portland,7,12.42,86.94
WA-2017-105214,WA-2017-EN-660,Kathy Schmidt,Seattle,6,16.32,97.92
WA-2015-117611,WA-2015-AV-252,Annie Hunter,Seattle,1,17.83,17.83
MA-2015-137960,MA-2015-JZ-447,Jennifer Reyes,Lowell,1,12.42,12.42
CT-2017-122994,CT-ZOGQN-14998,Betty Hicks,Fairfield,9,12.42,111.78
NJ-2016-131065,NJ-2016-FX-131,Anthony Berry,Troy,5,12.42,62.1
MA-2017-149146,MA-2017-PH-342,Steven Kelly,Lowell,8,17.83,142.64
NJ-2017-137470,NJ-2017-BQ-887,Nancy Scott,Troy,6,17.83,106.98
MA-2017-105480,MA-2017-ZO-492,Lori Shaw,Lowell,4,12.42,49.68
NJ-2017-164917,NJ-2017-IX-910,Jane Sims,Troy,3,17.83,53.49
NJ-2015-102036,NJ-2015-NO-738,Frances Campbell,Troy,7,12.42,86.94
MA-2015-142944,MA-2015-TV-738,Cheryl Williamson,Lowell,7,16.32,114.24
MA-2014-157882,MA-2014-PD-730,Louise Green,Lowell,7,16.32,114.24
CA-2014-104283,CA-2014-HS-769,Joan Robinson,Los Angeles,9,17.83,160.47
NJ-2017-142622,NJ-2017-DP-929,Emily Duncan,Westfield,4,12.42,49.68
OR-2016-132143,OR-2016-MY-107,Lois Fernandez,Portland,1,12.42,12.42
NJ-2015-153108,NJ-2015-LU-397,Anthony Berry,Troy,5,17.83,89.15
MA-2016-112676,MA-2016-MI-596,Eugene Flores,Lowell,4,53.35,213.4
WA-2017-165687,WA-2017-XT-997,Earl White,Seattle,7,12.42,86.94
NJ-2017-112928,NJ-2017-YD-532,Phyllis Johnston,Troy,6,53.35,320.1
WA-2017-143343,WA-2017-KE-398,George Hill,Seattle,7,12.42,86.94
MA-2017-115154,MA-2017-EK-227,Gregory Thompson,Lowell,9,16.32,146.88
MA-2015-149342,MA-2015-JA-513,Craig Collins,Lowell,5,17.83,89.15
WA-2015-130995,WA-2015-KA-975,Paula Ross,Seattle,8,12.42,99.36
MA-2017-127929,MA-2017-DX-882,Mary Nelson,Lowell,6,53.35,320.1
MA-2015-113145,MA-2015-DZ-164,Howard Adams,Lowell,5,16.32,81.6
NJ-2014-162362,NJ-2014-LH-996,Linda Rose,Troy,3,12.42,37.26
MA-2016-106558,MA-2016-QN-310,Gregory Thompson,Lowell,3,12.42,37.26
NV-2017-157931,NV-2017-MW-793,Laura Mcdonald,Las Vegas,4,53.35,213.4
MA-2016-115574,MA-2016-ET-972,Howard Adams,Lowell,2,12.42,24.84
NJ-2015-160794,NJ-OUXGP-26039,Marilyn Martin,Troy,7,53.35,373.45
NJ-2017-116225,NJ-2017-LS-133,Arthur Simmons,Westfield,6,53.35,320.1
WA-2017-120418,WA-2017-LB-722,Carol Pierce,Seattle,9,17.83,160.47
CA-2017-122035,CA-2017-GE-598,Andrew Adams,Los Angeles,3,53.35,160.05
NJ-2015-117828,NJ-2015-YW-480,Louis Marshall,Troy,10,17.83,178.3
OR-2017-165491,OR-2017-FT-188,Clarence Bishop,Portland,7,12.42,86.94
MA-2015-109470,MA-2015-JX-692,Sean Carr,Lowell,8,12.42,99.36
NJ-2015-105102,NJ-2015-NM-591,Lawrence Ruiz,Troy,5,53.35,266.75
WA-2017-138422,WA-2017-VZ-137,Gloria Morris,Seattle,4,12.42,49.68
WA-2015-147739,WA-2015-ZI-322,George Hill,Seattle,2,53.35,106.7
OR-2016-155187,OR-2016-WV-570,Roger Bell,Portland,3,17.83,53.49
MA-2017-169285,MA-2017-IJ-887,Walter Kennedy,Lowell,7,12.42,86.94
NJ-2014-140886,NJ-2014-AW-416,Peter Brown,Westfield,4,12.42,49.68
NJ-2017-152695,NJ-2017-BA-547,Raymond Collins,Troy,8,17.83,142.64
CA-2014-110639,CA-2014-IB-158,Jimmy Warren,Los Angeles,3,53.35,160.05
WA-2014-121727,WA-2014-BC-631,Ernest Hernandez,Seattle,9,17.83,160.47
WA-2016-137736,WA-2016-FB-320,Cheryl Morris,Seattle,3,16.32,48.96
NJ-2014-143231,NJ-2014-FS-389,Juan Reed,Troy,9,12.42,111.78
NJ-2014-155894,NJ-2014-AR-805,Lawrence Ruiz,Troy,1,17.83,17.83
NJ-2016-119025,NJ-2016-CB-905,Robert Hayes,Troy,4,53.35,213.4
NJ-2016-159373,NJ-2016-MG-743,Evelyn Greene,Troy,8,17.83,142.64
CT-2017-109701,CT-2017-SI-737,Henry Cox,Fairfield,9,12.42,111.78
MA-2015-111514,MA-2015-CL-164,Mary Nelson,Lowell,2,53.35,106.7
MA-2014-148838,MA-2014-HF-174,Eugene Schmidt,Lowell,6,12.42,74.52
WA-2017-136497,WA-2017-QI-841,Ruby Gonzales,Seattle,6,53.35,320.1
NJ-2016-108637,NJ-2016-AW-897,Kimberly Little,Troy,2,17.83,35.66
NJ-2014-102295,OR-OHIDF-8269,Louis Marshall,Troy,6,17.83,106.98
NV-2017-123659,NV-2017-XH-634,Michelle Elliott,Las Vegas,4,53.35,213.4
NJ-2016-129469,NJ-2016-OL-224,Marilyn Patterson,Westfield,2,12.42,24.84
CA-2017-155152,CA-2017-ZQ-716,Martha Bell,Los Angeles,2,12.42,24.84
NJ-2016-159940,NJ-2016-ZN-642,Gloria Harper,Troy,9,53.35,480.15
NJ-2017-119669,NJ-2017-FP-344,Michelle Henderson,Westfield,1,12.42,12.42
MA-2014-164616,MA-2014-XU-845,Todd Spencer,Lowell,6,16.32,97.92
WA-2015-148628,WA-2015-ZE-469,Annie Hughes,Seattle,5,17.83,89.15
NJ-2016-118052,NJ-2016-LY-403,Marilyn Patterson,Westfield,2,53.35,106.7
NJ-2017-117534,NJ-2017-DC-906,Ruby Matthews,Troy,7,17.83,124.81
NJ-2015-145065,NJ-2015-AC-642,Nancy Stephens,Troy,1,17.83,17.83
WA-2015-127040,WA-2015-XH-812,Joseph Dixon,Seattle,3,17.83,53.49
WA-2016-128111,WA-2016-NW-976,Harry Hanson,Seattle,4,16.32,65.28
NJ-2015-137897,NJ-2015-KF-626,Daniel Morris,Troy,6,12.42,74.52
NJ-2017-169264,NJ-2017-BF-236,Edward Cooper,Troy,4,12.42,49.68
MA-2017-147361,MA-2017-HX-557,Todd Spencer,Lowell,7,53.35,373.45
WA-2017-145877,WA-2017-CT-771,Beverly Garcia,Seattle,3,12.42,37.26
CA-2016-110170,CA-2016-EA-312,Evelyn Elliott,Los Angeles,9,12.42,111.78
NJ-2017-108574,NJ-2017-BB-684,William Hicks,Westfield,2,12.42,24.84
WA-2017-144589,WA-2017-WL-245,Kenneth Gomez,Seattle,2,12.42,24.84
WA-2017-155985,WA-2017-CI-253,Arthur Green,Seattle,5,12.42,62.1
MA-2014-162684,MA-2014-IB-103,Phillip Johnston,Lowell,10,12.42,124.2
NJ-2015-142041,NJ-2015-YS-372,Benjamin Willis,Westfield,1,53.35,53.35
MA-2014-151295,MA-2014-SB-866,Kevin Torres,Lowell,7,12.42,86.94
NJ-2016-156300,NJ-2016-LC-768,Joe Ryan,Troy,6,12.42,74.52
WA-2015-146087,WA-2015-VT-148,Ruth Kennedy,Seattle,1,12.42,12.42
NJ-2017-168655,NJ-DFKEO-48825,Betty Stewart,Troy,5,16.32,81.6
NJ-2016-107202,NJ-2016-OW-837,Randy Willis,Westfield,5,12.42,62.1
WA-2017-159597,WA-2017-GR-832,Charles Montgomery,Seattle,7,17.83,124.81
NJ-2016-155551,NJ-2016-UH-668,Debra Allen,Troy,3,17.83,53.49
WA-2017-147669,WA-2017-LF-215,Annie Hughes,Seattle,9,12.42,111.78
CA-2016-169922,CA-2016-LV-138,Adam Garza,Los Angeles,3,53.35,160.05
MA-2017-100748,MA-2017-IJ-993,Carl Ford,Lowell,3,12.42,37.26
NJ-2017-129805,NJ-2017-FL-700,Albert Dunn,Westfield,6,53.35,320.1
NJ-2014-148586,NJ-2014-KU-824,Adam Russell,Westfield,9,12.42,111.78
MA-2017-112613,MA-2017-VA-604,Jerry Butler,Lowell,6,53.35,320.1
MA-2015-154746,MA-2015-CV-397,Robin Matthews,Lowell,5,12.42,62.1
WA-2017-140053,WA-2017-MT-720,Craig Hicks,Seattle,1,12.42,12.42
MA-2014-164210,MA-2014-FK-932,Carl Howard,Lowell,9,12.42,111.78
MA-2017-139948,MA-2017-OL-124,Eric Robertson,Lowell,9,12.42,111.78
NJ-2016-146934,NJ-2016-IR-605,Chris Gilbert,Troy,1,17.83,17.83
MA-2015-100573,MA-2015-OX-257,Robin Matthews,Lowell,6,16.32,97.92
NJ-2016-119165,NJ-2016-FN-871,Lillian Wood,Troy,9,53.35,480.15
MA-2015-128027,MA-2015-IS-422,Walter Kennedy,Lowell,6,17.83,106.98
OR-2016-140207,OR-2016-QK-541,Gloria Oliver,Portland,4,16.32,65.28
NJ-2017-140949,NJ-2017-FJ-178,Ruby Matthews,Troy,10,12.42,124.2
WA-2017-138548,WA-2017-GN-840,Samuel Daniels,Seattle,4,16.32,65.28
NV-2015-142419,NV-2015-DV-248,Stephen Rice,Las Vegas,10,16.32,163.2
NJ-2017-148691,NJ-2017-GL-395,Cheryl Howard,Westfield,7,17.83,124.81
CT-2017-128755,CT-2017-BC-634,Russell Romero,Fairfield,6,17.83,106.98
CA-2016-135923,CA-2016-EQ-981,Deborah Gilbert,Los Angeles,1,53.35,53.35
CA-2016-114972,CA-2016-QL-894,Diane Lewis,Los Angeles,1,12.42,12.42
CT-2017-102750,MA-LZDOL-30563,Carlos Stephens,Fairfield,3,53.35,160.05
NV-2014-145212,NV-2014-JZ-340,Paula Watson,Las Vegas,3,53.35,160.05
NJ-2017-141992,NJ-2017-ZD-234,Edward Cooper,Troy,4,17.83,71.32
CA-2017-147956,CA-2017-JM-261,Andrew Adams,Los Angeles,7,53.35,373.45
CT-2017-126067,CT-2017-PK-648,William Collins,Fairfield,9,17.83,160.47
CA-2015-104514,CA-2015-AF-433,Deborah Gilbert,Los Angeles,8,17.83,142.64
CT-2015-141040,CT-2015-DG-953,Clarence Mason,Fairfield,2,17.83,35.66
NJ-2014-113579,NJ-2014-HH-361,Johnny Fowler,Westfield,10,12.42,124.2
CA-2014-144624,CA-2014-BT-208,Adam Martin,Los Angeles,6,16.32,97.92
NJ-2016-146206,NJ-2016-TJ-396,Joshua Washington,Westfield,2,12.42,24.84
OR-2014-136644,OR-2014-YR-496,Julie Gonzalez,Portland,5,12.42,62.1
NJ-2015-122371,NJ-2015-OF-898,Jessica Lewis,Troy,10,17.83,178.3
NJ-2016-126935,NJ-2016-VS-332,Karen Gray,Troy,7,12.42,86.94
NJ-2017-133781,NJ-2017-SZ-939,Joshua Campbell,Troy,8,53.35,426.8
WA-2017-131618,WA-2017-KX-666,Stephen Murray,Seattle,6,12.42,74.52
OR-2016-149482,OR-2016-MQ-850,Kathy Lee,Portland,2,17.83,35.66
NJ-2014-143917,NJ-2014-RD-559,Betty Stewart,Troy,1,17.83,17.83
MA-2015-120397,MA-2015-CW-181,Martha Brown,Lowell,2,16.32,32.64
CA-2017-163902,CA-2017-IK-988,Willie Oliver,Los Angeles,1,53.35,53.35
NJ-2016-136812,NJ-2016-SR-543,Albert Miller,Troy,9,53.35,480.15
NJ-2015-102722,NJ-2015-UF-503,Dorothy Baker,Westfield,5,16.32,81.6
NJ-2017-155089,NJ-2017-ER-993,Kimberly Coleman,Westfield,4,16.32,65.28
MA-2016-124506,MA-2016-FP-266,Jerry Smith,Lowell,10,53.35,533.5
NJ-2014-106572,NJ-2014-BU-986,Cynthia Mccoy,Westfield,8,12.42,99.36
WA-2014-128888,WA-2014-PF-617,Henry Sanders,Seattle,9,12.42,111.78
WA-2017-123134,WA-2017-CJ-539,Jeremy Baker,Seattle,8,12.42,99.36
NJ-2016-124352,OR-JNBQB-18611,Albert Dunn,Westfield,9,53.35,480.15
NJ-2015-124541,NJ-2015-GT-566,Robert Hayes,Troy,4,12.42,49.68
NJ-2014-108707,NJ-2014-AA-688,Cheryl Riley,Troy,5,53.35,266.75
NJ-2014-111500,NJ-2014-GE-646,Kimberly Coleman,Westfield,2,53.35,106.7
OR-2017-117723,OR-2017-TA-698,Clarence Bishop,Portland,6,16.32,97.92
WA-2015-143238,WA-2015-QF-531,Judy Sanchez,Seattle,8,16.32,130.56
OR-2015-168746,OR-2015-CB-449,Gloria Mcdonald,Portland,9,12.42,111.78
OR-2015-113404,OR-2015-OI-299,Gary Moreno,Portland,7,17.83,124.81
NJ-2016-144792,NJ-2016-YM-933,Kimberly Coleman,Westfield,7,16.32,114.24
WA-2014-164385,WA-2014-FY-698,Joan Austin,Seattle,3,53.35,160.05
CA-2016-114174,CA-2016-UU-418,Frank Garrett,Los Angeles,9,53.35,480.15
NJ-2017-108070,NJ-2017-OJ-845,Helen Dean,Troy,7,12.42,86.94
NJ-2015-128090,NJ-2015-SX-533,Robert Collins,Westfield,2,12.42,24.84
NJ-2017-101042,NJ-2017-SN-106,Janice Jackson,Troy,2,12.42,24.84
WA-2016-155439,WA-2016-UM-623,Philip Rodriguez,Seattle,10,12.42,124.2
NJ-2016-118626,NJ-2016-RV-903,Anthony Berry,Troy,3,16.32,48.96
CT-2015-111458,CT-2015-MW-584,Sara Hawkins,Fairfield,10,53.35,533.5
NJ-2016-126844,NJ-2016-XU-659,Cynthia Brooks,Troy,4,53.35,213.4
OR-2015-112508,OR-2015-VY-994,Gary Moreno,Portland,1,17.83,17.83
CT-2015-147788,CT-2015-GK-758,Raymond Clark,Fairfield,6,12.42,74.52
MA-2015-144288,MA-2015-FL-974,Lillian Burke,Lowell,5,12.42,62.1
MA-2015-110632,MA-2015-NE-359,Alice Davis,Lowell,7,17.83,124.81
NJ-2017-109589,NJ-2017-PH-229,Helen Dean,Troy,5,12.42,62.1
MA-2017-123967,MA-2017-OX-500,Joan Cooper,Lowell,1,17.83,17.83
WA-2017-148929,WA-2017-KS-811,Joseph Willis,Seattle,6,16.32,97.92
WA-2017-134404,WA-2017-QE-737,Craig Reyes,Seattle,3,16.32,48.96
NJ-2017-109778,CA-CHBJF-31375,Juan Reed,Troy,5,12.42,62.1
NV-2016-155845,NV-2016-PY-272,Laura Mcdonald,Las Vegas,6,12.42,74.52
NJ-2017-145128,NJ-2017-CQ-977,Harold Daniels,Troy,1,12.42,12.42
MA-2014-129091,MA-2014-QY-826,Joshua Diaz,Lowell,1,17.83,17.83
WA-2014-155502,WA-2014-XV-214,Stephen Murray,Seattle,1,53.35,53.35
MA-2015-121041,MA-2015-RC-471,Eric Robertson,Lowell,4,12.42,49.68
WA-2017-131695,WA-2017-MK-919,Michelle Allen,Seattle,4,16.32,65.28
CT-2016-137729,CT-2016-MJ-265,Benjamin Phillips,Fairfield,8,17.83,142.64
CA-2016-115455,CA-2016-RZ-912,Gerald Mcdonald,Los Angeles,3,17.83,53.49
NJ-2017-128300,NJ-2017-JT-456,Maria Hughes,Westfield,7,12.42,86.94
NJ-2017-149048,NJ-2017-ZY-131,Lawrence Ruiz,Troy,8,53.35,426.8
MA-2017-108553,MA-2017-DE-922,Susan Watkins,Lowell,7,53.35,373.45
CT-2016-165848,CT-2016-OT-567,Clarence Mason,Fairfield,10,53.35,533.5
NJ-2014-112718,NJ-2014-QQ-881,Gloria Harper,Troy,1,16.32,16.32
NJ-2016-154053,NJ-2016-HZ-926,Dorothy Baker,Westfield,7,17.83,124.81
WA-2014-127446,WA-2014-LD-231,Shirley Chavez,Seattle,6,16.32,97.92
WA-2016-137204,WA-2016-ES-505,Jennifer Adams,Seattle,2,53.35,106.7
CT-2014-147298,CT-2014-PJ-938,Irene Franklin,Fairfield,2,16.32,32.64
MA-2017-147942,MA-2017-PL-636,Kevin Torres,Lowell,3,53.35,160.05
CA-2017-115931,CA-2017-DL-396,Nicholas Nguyen,Los Angeles,5,16.32,81.6
NJ-2014-164861,NJ-2014-UH-497,Nancy Stephens,Troy,3,53.35,160.05
NJ-2017-127180,NJ-2017-ZO-146,Cynthia Lewis,Westfield,7,12.42,86.94
NJ-2017-165344,NJ-2017-AK-419,Harold Matthews,Westfield,3,53.35,160.05
NJ-2015-168186,NJ-2015-BP-299,Ruth Fields,Westfield,2,12.42,24.84
OR-2017-110604,OR-2017-ZT-655,Carl Lawson,Portland,4,16.32,65.28
CA-2015-116750,CA-2015-XK-311,Benjamin Carpenter,Los Angeles,10,12.42,124.2
MA-2015-162369,NJ-LLVZE-1630,Aaron Morris,Lowell,8,53.35,426.8
NJ-2017-108441,NJ-2017-YS-844,Lillian Wood,Troy,1,17.83,17.83
NJ-2015-169740,NJ-2015-YH-888,Irene Wells,Troy,4,16.32,65.28
MA-2016-124051,MA-2016-WV-176,Eugene Schmidt,Lowell,4,53.35,213.4
NJ-2016-149111,NJ-2016-JI-344,Randy Burton,Troy,4,12.42,49.68
NJ-2014-131002,NJ-2014-TI-554,Louis Marshall,Troy,4,17.83,71.32
MA-2016-146794,MA-2016-DB-121,Ann Duncan,Lowell,10,12.42,124.2
NJ-2017-112515,NJ-2017-AN-336,Katherine Hayes,Troy,6,12.42,74.52
WA-2016-150343,WA-2016-GN-362,Arthur Green,Seattle,6,53.35,320.1
OR-2015-135538,OR-2015-BV-298,Martha Harper,Portland,9,53.35,480.15
CA-2017-123372,CA-2017-WS-143,Andrew Adams,Los Angeles,6,16.32,97.92
NJ-2017-159604,NJ-2017-KX-810,Rebecca Williams,Westfield,1,16.32,16.32
OR-2016-164784,OR-2016-SI-966,Marilyn Franklin,Portland,6,12.42,74.52
MA-2016-111794,MA-2016-JJ-118,Eugene Hughes,Lowell,6,53.35,320.1
OR-2015-139759,OR-2015-EJ-928,Gloria Fisher,Portland,7,17.83,124.81
NJ-2014-126403,NJ-2014-PG-876,Jacqueline Wheeler,Westfield,3,53.35,160.05
CA-2017-136875,CA-2017-WU-495,Dennis Fields,Los Angeles,9,53.35,480.15
CT-2017-132185,CT-2017-QS-538,Debra Gutierrez,Fairfield,6,17.83,106.98
WA-2014-160780,WA-2014-SH-871,Michelle Allen,Seattle,1,53.35,53.35
MA-2017-127026,MA-2017-HN-583,Walter Kennedy,Lowell,7,53.35,373.45
NJ-2017-137085,NJ-2017-SY-933,Edward Wells,Westfield,8,12.42,99.36
OR-2016-133123,OR-2016-EM-438,Teresa Payne,Portland,2,16.32,32.64
NJ-2016-128195,NJ-2016-MR-710,Anna Wheeler,Troy,3,12.42,37.26
MA-2015-153220,MA-2015-HB-706,Shirley Rivera,Lowell,6,12.42,74.52
OR-2014-123064,OR-2014-KC-832,Roger Bell,Portland,1,12.42,12.42
WA-2017-156412,WA-2017-VM-585,Denise Henry,Seattle,1,12.42,12.42
WA-2016-144211,CA-JBUCA-19916,Terry Nguyen,Seattle,6,12.42,74.52
CA-2016-138079,CA-2016-HT-209,Howard Nelson,Los Angeles,5,12.42,62.1
NJ-2014-143182,NJ-2014-DW-197,Emily Patterson,Troy,4,12.42,49.68
MA-2016-161662,MA-2016-BK-540,Roy Rivera,Lowell,4,16.32,65.28
NJ-2014-145317,NJ-2014-HJ-189,Kenneth Lane,Troy,2,53.35,106.7
OR-2014-143413,OR-2014-VU-823,Kenneth West,Portland,7,17.83,124.81
NJ-2017-156818,NJ-2017-OF-894,Cheryl Howard,Westfield,4,16.32,65.28
CA-2017-155873,CA-2017-BT-200,Sandra Bowman,Los Angeles,10,17.83,178.3
CA-2015-121797,CA-2015-VC-590,Timothy Gonzales,Los Angeles,4,12.42,49.68
OR-2015-120572,OR-2015-DX-877,Kathy Lee,Portland,4,16.32,65.28
NJ-2017-132430,NJ-2017-LA-126,Alan Allen,Troy,3,12.42,37.26
NJ-2017-146031,NJ-2017-EL-971,Victor Watson,Westfield,8,16.32,130.56
MA-2014-110100,MA-2014-TE-846,Rose Baker,Lowell,1,12.42,12.42
OR-2015-103723,OR-2015-TV-271,Michelle Phillips,Portland,9,17.83,160.47
NJ-2014-127187,NJ-2014-YV-719,Tina Jones,Troy,1,53.35,53.35
NJ-2017-128475,NJ-2017-EF-711,Todd Miller,Westfield,1,53.35,53.35
OR-2014-100006,OR-2014-YM-856,Ruby Taylor,Portland,6,16.32,97.92
WA-2017-144827,WA-2017-OQ-392,Earl Morales,Seattle,8,12.42,99.36
